0,0,1,1,0,0,1,0,0,0.455778894,3,1,0
0,0,1,1,0,0,1,0,1,0.531155779,3,1,0
0,0,1,1,0,0,1,1,0,0.526884422,2,0,1
0,0,1,1,0,0,1,1,1,0.534673367,2,0,1
0,0,1,1,0,1,0,0,0,0.570854271,3,1,0
0,0,1,1,0,1,0,0,1,0.46281407,2,0,1
0,0,1,1,0,1,0,1,0,0.489447236,3,1,0
0,0,1,1,0,1,0,1,1,0.494472362,2,0,1
0,0,1,1,0,1,1,0,0,0.488442211,2,0,1
0,0,1,1,0,1,1,0,1,0.513567839,2,0,1
0,0,1,1,0,1,1,1,0,0.509296482,2,0,1
0,0,1,1,0,1,1,1,1,0.492462312,3,1,0
0,0,1,1,1,0,0,0,0,0.441959799,2,0,1
0,0,1,1,1,0,0,0,1,0.571859296,3,1,0
0,0,1,1,1,0,0,1,0,0.49321608,3,1,0
0,0,1,1,1,0,0,1,1,0.345477387,2,0,1
0,1,0,0,0,0,0,0,0,0.010050251,1,0,0
0,1,0,0,0,0,0,0,1,0.038190955,1,0,0
0,1,0,0,0,0,0,1,0,0.08040201,2,0,1
0,1,0,0,0,0,0,1,1,0.154773869,2,0,1
0,1,0,0,0,0,1,0,0,0.230904523,2,0,1
0,1,0,0,0,0,1,0,1,0.240201005,2,0,1
0,1,0,0,0,0,1,1,0,0.246482412,2,0,1
0,1,0,0,0,0,1,1,1,0.250502513,2,0,1
0,1,0,0,0,1,0,0,0,0.274623116,2,0,1
0,1,0,0,0,1,0,0,1,0.290452261,2,0,1
0,1,0,0,0,1,0,1,0,0.283668342,2,0,1
0,1,0,0,0,1,0,1,1,0.266331658,2,0,1
0,1,0,0,0,1,1,0,0,0.28241206,2,0,1
0,1,0,0,0,1,1,0,1,0.342713568,2,0,1
0,1,0,0,0,1,1,1,0,0.319849246,3,1,0
0,1,0,0,0,1,1,1,1,0.284673367,3,1,0
0,1,0,0,1,0,0,0,0,0.275376884,2,0,1
0,1,0,0,1,0,0,0,1,0.248241206,2,0,1
0,1,0,0,1,0,0,1,0,0.234422111,2,0,1
0,1,0,0,1,0,0,1,1,0.155778894,3,1,0
0,1,1,0,0,0,0,0,0,0.019095477,1,0,0
0,1,1,0,0,0,0,0,1,0.059296482,2,0,1
0,1,1,0,0,0,0,1,0,0.138693467,2,0,1
0,1,1,0,0,0,0,1,1,0.184924623,3,1,0
0,1,1,0,0,0,1,0,0,0.203015075,3,1,0
0,1,1,0,0,0,1,0,1,0.217839196,2,0,1
0,1,1,0,0,0,1,1,0,0.207286432,2,0,1
0,1,1,0,0,0,1,1,1,0.224874372,2,0,1
0,1,1,0,0,1,0,0,0,0.377889447,2,0,1
0,1,1,0,0,1,0,0,1,0.411306533,2,0,1
0,1,1,0,0,1,0,1,0,0.430653266,2,0,1
0,1,1,0,0,1,0,1,1,0.434673367,2,0,1
0,1,1,0,0,1,1,0,0,0.451256281,3,1,0
0,1,1,0,0,1,1,0,1,0.431909548,2,0,1
0,1,1,0,0,1,1,1,0,0.476130653,2,0,1
0,1,1,0,0,1,1,1,1,0.383919598,2,0,1
0,1,1,0,1,0,0,0,0,0.318341709,2,0,1
0,1,1,0,1,0,0,0,1,0.11281407,3,1,0
0,1,1,0,1,0,0,1,0,0.087437186,3,1,0
0,1,1,0,1,0,0,1,1,0.066080402,2,0,1
1,0,0,0,0,0,0,0,0,0.007788945,1,0,0
1,0,0,0,0,0,0,0,1,0.027889447,1,0,0
1,0,0,0,0,0,0,1,0,0.051758794,2,0,1
1,0,0,0,0,0,0,1,1,0.073366834,2,0,1
1,0,0,0,0,0,1,0,0,0.075376884,3,1,0
1,0,0,0,0,0,1,0,1,0.129648241,2,0,1
1,0,0,0,0,0,1,1,0,0.122864322,2,0,1
1,0,0,0,0,0,1,1,1,0.110050251,2,0,1
1,0,0,0,0,1,0,0,0,0.111557789,2,0,1
1,0,0,0,0,1,0,0,1,0.103768844,2,0,1
1,0,0,0,0,1,0,1,0,0.093969849,2,0,1
1,0,0,0,0,1,0,1,1,0.112562814,2,0,1
1,0,0,0,0,1,1,0,0,0.113819095,3,1,0
1,0,0,0,0,1,1,0,1,0.103015075,2,0,1
1,0,0,0,0,1,1,1,0,0.100753769,2,0,1
1,0,0,0,0,1,1,1,1,0.101507538,3,1,0
1,0,0,0,1,0,0,0,0,0.080904523,3,1,0
1,0,0,0,1,0,0,0,1,0.074371859,2,0,1
1,0,0,0,1,0,0,1,0,0.056281407,2,0,1
1,0,0,0,1,0,0,1,1,0.041457286,3,1,0
