"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","06:00:00#06:10:00","86"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","06:10:00#06:20:00","120"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","06:20:00#06:30:00","166"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","06:30:00#06:40:00","201"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","06:40:00#06:50:00","229"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","06:50:00#07:00:00","437"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","07:00:00#07:10:00","326"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","07:10:00#07:20:00","503"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","07:20:00#07:30:00","404"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","07:30:00#07:40:00","338"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","07:40:00#07:50:00","536"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","07:50:00#08:00:00","602"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","08:00:00#08:10:00","498"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","08:10:00#08:20:00","734"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","08:20:00#08:30:00","845"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","08:30:00#08:40:00","603"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","08:40:00#08:50:00","830"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","08:50:00#09:00:00","944"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","09:00:00#09:10:00","543"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","09:10:00#09:20:00","936"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","09:20:00#09:30:00","706"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","09:30:00#09:40:00","651"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","09:40:00#09:50:00","892"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","09:50:00#10:00:00","867"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","10:00:00#10:10:00","688"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","10:10:00#10:20:00","923"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","10:20:00#10:30:00","874"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","10:30:00#10:40:00","721"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","10:40:00#10:50:00","837"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","10:50:00#11:00:00","833"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","11:00:00#11:10:00","586"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","11:10:00#11:20:00","815"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","11:20:00#11:30:00","892"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","11:30:00#11:40:00","754"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","11:40:00#11:50:00","851"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","11:50:00#12:00:00","898"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","12:00:00#12:10:00","641"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","12:10:00#12:20:00","774"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","12:20:00#12:30:00","909"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","12:30:00#12:40:00","673"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","12:40:00#12:50:00","794"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","12:50:00#13:00:00","869"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","13:00:00#13:10:00","675"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","13:10:00#13:20:00","887"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","13:20:00#13:30:00","911"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","13:30:00#13:40:00","692"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","13:40:00#13:50:00","947"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","13:50:00#14:00:00","857"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","14:00:00#14:10:00","632"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","14:10:00#14:20:00","848"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","14:20:00#14:30:00","767"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","14:30:00#14:40:00","518"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","14:40:00#14:50:00","771"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","14:50:00#15:00:00","720"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","15:00:00#15:10:00","443"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","15:10:00#15:20:00","648"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","15:20:00#15:30:00","623"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","15:30:00#15:40:00","328"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","15:40:00#15:50:00","432"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","15:50:00#16:00:00","421"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","06:00:00#06:10:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","06:10:00#06:20:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","06:20:00#06:30:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","06:30:00#06:40:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","06:40:00#06:50:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","06:50:00#07:00:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","07:00:00#07:10:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","07:10:00#07:20:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","07:20:00#07:30:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","07:30:00#07:40:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","07:40:00#07:50:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","07:50:00#08:00:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","08:00:00#08:10:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","08:10:00#08:20:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","08:20:00#08:30:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","08:30:00#08:40:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","08:40:00#08:50:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","08:50:00#09:00:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","09:00:00#09:10:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","09:10:00#09:20:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","09:20:00#09:30:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","09:30:00#09:40:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","09:40:00#09:50:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","09:50:00#10:00:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","10:00:00#10:10:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","10:10:00#10:20:00","0"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","10:20:00#10:30:00","110"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","10:30:00#10:40:00","140"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","10:40:00#10:50:00","151"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","10:50:00#11:00:00","137"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","11:00:00#11:10:00","134"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","11:10:00#11:20:00","98"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","11:20:00#11:30:00","139"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","11:30:00#11:40:00","131"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","11:40:00#11:50:00","180"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","11:50:00#12:00:00","154"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","12:00:00#12:10:00","127"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","12:10:00#12:20:00","183"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","12:20:00#12:30:00","178"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","12:30:00#12:40:00","108"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","12:40:00#12:50:00","155"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","12:50:00#13:00:00","196"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","13:00:00#13:10:00","209"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","13:10:00#13:20:00","216"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","13:20:00#13:30:00","137"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","13:30:00#13:40:00","143"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","13:40:00#13:50:00","182"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","13:50:00#14:00:00","160"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","14:00:00#14:10:00","166"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","14:10:00#14:20:00","120"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","14:20:00#14:30:00","149"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","14:30:00#14:40:00","98"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","14:40:00#14:50:00","121"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","14:50:00#15:00:00","110"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","15:00:00#15:10:00","64"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","15:10:00#15:20:00","75"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","15:20:00#15:30:00","107"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","15:30:00#15:40:00","64"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","15:40:00#15:50:00","63"
"2-Gnanadasa-Predeepa-NW","79.877032-6.915083-330","15:50:00#16:00:00","65"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","06:00:00#06:10:00","27"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","06:10:00#06:20:00","36"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","06:20:00#06:30:00","51"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","06:30:00#06:40:00","89"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","06:40:00#06:50:00","129"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","06:50:00#07:00:00","237"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","07:00:00#07:10:00","185"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","07:10:00#07:20:00","254"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","07:20:00#07:30:00","388"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","07:30:00#07:40:00","161"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","07:40:00#07:50:00","377"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","07:50:00#08:00:00","357"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","08:00:00#08:10:00","404"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","08:10:00#08:20:00","561"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","08:20:00#08:30:00","627"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","08:30:00#08:40:00","467"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","08:40:00#08:50:00","722"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","08:50:00#09:00:00","633"
"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","09:00:00#09:10:00","543"
