"2-Gnanadasa-Predeepa-NW","79.8765-6.91605-250","15:50:00#16:00:00","103"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","06:00:00#06:10:00","48"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","06:10:00#06:20:00","76"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","06:20:00#06:30:00","115"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","06:30:00#06:40:00","135"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","06:40:00#06:50:00","146"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","06:50:00#07:00:00","226"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","07:00:00#07:10:00","179"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","07:10:00#07:20:00","248"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","07:20:00#07:30:00","191"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","07:30:00#07:40:00","202"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","07:40:00#07:50:00","277"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","07:50:00#08:00:00","326"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","08:00:00#08:10:00","277"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","08:10:00#08:20:00","374"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","08:20:00#08:30:00","405"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","08:30:00#08:40:00","276"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","08:40:00#08:50:00","431"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","08:50:00#09:00:00","445"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","09:00:00#09:10:00","271"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","09:10:00#09:20:00","478"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","09:20:00#09:30:00","325"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","09:30:00#09:40:00","355"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","09:40:00#09:50:00","421"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","09:50:00#10:00:00","446"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","10:00:00#10:10:00","273"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","10:10:00#10:20:00","426"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","10:20:00#10:30:00","433"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","10:30:00#10:40:00","326"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","10:40:00#10:50:00","419"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","10:50:00#11:00:00","354"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","11:00:00#11:10:00","289"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","11:10:00#11:20:00","412"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","11:20:00#11:30:00","461"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","11:30:00#11:40:00","401"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","11:40:00#11:50:00","384"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","11:50:00#12:00:00","365"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","12:00:00#12:10:00","300"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","12:10:00#12:20:00","383"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","12:20:00#12:30:00","397"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","12:30:00#12:40:00","331"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","12:40:00#12:50:00","406"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","12:50:00#13:00:00","439"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","13:00:00#13:10:00","343"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","13:10:00#13:20:00","485"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","13:20:00#13:30:00","474"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","13:30:00#13:40:00","374"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","13:40:00#13:50:00","490"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","13:50:00#14:00:00","392"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","14:00:00#14:10:00","273"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","14:10:00#14:20:00","381"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","14:20:00#14:30:00","364"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","14:30:00#14:40:00","256"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","14:40:00#14:50:00","371"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","14:50:00#15:00:00","321"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","15:00:00#15:10:00","225"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","15:10:00#15:20:00","302"
"4-Gnanadasa-Predeepa-EW","79.881132-6.913941-210","15:20:00#15:30:00","250"
