4-Gnanadasa-Predeepa-EW,11,12:00:00#12:10:00,2
4-Gnanadasa-Predeepa-EW,11,12:10:00#12:20:00,2
4-Gnanadasa-Predeepa-EW,11,12:20:00#12:30:00,2
4-Gnanadasa-Predeepa-EW,11,12:30:00#12:40:00,2
4-Gnanadasa-Predeepa-EW,11,12:40:00#12:50:00,2
4-Gnanadasa-Predeepa-EW,11,12:50:00#13:00:00,3
4-Gnanadasa-Predeepa-EW,11,13:00:00#13:10:00,3
4-Gnanadasa-Predeepa-EW,11,13:10:00#13:20:00,2
4-Gnanadasa-Predeepa-EW,11,13:20:00#13:30:00,3
4-Gnanadasa-Predeepa-EW,11,13:30:00#13:40:00,3
4-Gnanadasa-Predeepa-EW,11,13:40:00#13:50:00,3
4-Gnanadasa-Predeepa-EW,11,13:50:00#14:00:00,3
4-Gnanadasa-Predeepa-EW,11,14:00:00#14:10:00,3
4-Gnanadasa-Predeepa-EW,11,14:10:00#14:20:00,2
4-Gnanadasa-Predeepa-EW,11,14:20:00#14:30:00,2
4-Gnanadasa-Predeepa-EW,11,14:30:00#14:40:00,2
4-Gnanadasa-Predeepa-EW,11,14:40:00#14:50:00,2
4-Gnanadasa-Predeepa-EW,11,14:50:00#15:00:00,3
4-Gnanadasa-Predeepa-EW,11,15:00:00#15:10:00,3
4-Gnanadasa-Predeepa-EW,11,15:10:00#15:20:00,2
4-Gnanadasa-Predeepa-EW,11,15:20:00#15:30:00,2
4-Gnanadasa-Predeepa-EW,11,15:30:00#15:40:00,2
4-Gnanadasa-Predeepa-EW,11,15:40:00#15:50:00,2
4-Gnanadasa-Predeepa-EW,11,15:50:00#16:00:00,2
4-Gnanadasa-Predeepa-EW,12,06:00:00#06:10:00,1
4-Gnanadasa-Predeepa-EW,12,06:10:00#06:20:00,1
4-Gnanadasa-Predeepa-EW,12,06:20:00#06:30:00,2
4-Gnanadasa-Predeepa-EW,12,06:30:00#06:40:00,2
4-Gnanadasa-Predeepa-EW,12,06:40:00#06:50:00,2
4-Gnanadasa-Predeepa-EW,12,06:50:00#07:00:00,2
4-Gnanadasa-Predeepa-EW,12,07:00:00#07:10:00,3
4-Gnanadasa-Predeepa-EW,12,07:10:00#07:20:00,3
4-Gnanadasa-Predeepa-EW,12,07:20:00#07:30:00,2
4-Gnanadasa-Predeepa-EW,12,07:30:00#07:40:00,3
4-Gnanadasa-Predeepa-EW,12,07:40:00#07:50:00,3
4-Gnanadasa-Predeepa-EW,12,07:50:00#08:00:00,2
4-Gnanadasa-Predeepa-EW,12,08:00:00#08:10:00,2
4-Gnanadasa-Predeepa-EW,12,08:10:00#08:20:00,2
4-Gnanadasa-Predeepa-EW,12,08:20:00#08:30:00,3
4-Gnanadasa-Predeepa-EW,12,08:30:00#08:40:00,3
4-Gnanadasa-Predeepa-EW,12,08:40:00#08:50:00,2
4-Gnanadasa-Predeepa-EW,12,08:50:00#09:00:00,2
4-Gnanadasa-Predeepa-EW,12,09:00:00#09:10:00,2
4-Gnanadasa-Predeepa-EW,12,09:10:00#09:20:00,1
4-Gnanadasa-Predeepa-EW,12,09:20:00#09:30:00,2
4-Gnanadasa-Predeepa-EW,12,09:30:00#09:40:00,2
4-Gnanadasa-Predeepa-EW,12,09:40:00#09:50:00,2
4-Gnanadasa-Predeepa-EW,12,09:50:00#10:00:00,3
4-Gnanadasa-Predeepa-EW,12,10:00:00#10:10:00,2
4-Gnanadasa-Predeepa-EW,12,10:10:00#10:20:00,2
4-Gnanadasa-Predeepa-EW,12,10:20:00#10:30:00,2
4-Gnanadasa-Predeepa-EW,12,10:30:00#10:40:00,3
4-Gnanadasa-Predeepa-EW,12,10:40:00#10:50:00,2
4-Gnanadasa-Predeepa-EW,12,10:50:00#11:00:00,2
4-Gnanadasa-Predeepa-EW,12,11:00:00#11:10:00,2
4-Gnanadasa-Predeepa-EW,12,11:10:00#11:20:00,2
4-Gnanadasa-Predeepa-EW,12,11:20:00#11:30:00,3
4-Gnanadasa-Predeepa-EW,12,11:30:00#11:40:00,2
4-Gnanadasa-Predeepa-EW,12,11:40:00#11:50:00,2
4-Gnanadasa-Predeepa-EW,12,11:50:00#12:00:00,2
4-Gnanadasa-Predeepa-EW,12,12:00:00#12:10:00,3
4-Gnanadasa-Predeepa-EW,12,12:10:00#12:20:00,2
4-Gnanadasa-Predeepa-EW,12,12:20:00#12:30:00,2
4-Gnanadasa-Predeepa-EW,12,12:30:00#12:40:00,2
4-Gnanadasa-Predeepa-EW,12,12:40:00#12:50:00,2
4-Gnanadasa-Predeepa-EW,12,12:50:00#13:00:00,2
4-Gnanadasa-Predeepa-EW,12,13:00:00#13:10:00,2
4-Gnanadasa-Predeepa-EW,12,13:10:00#13:20:00,3
4-Gnanadasa-Predeepa-EW,12,13:20:00#13:30:00,3
4-Gnanadasa-Predeepa-EW,12,13:30:00#13:40:00,3
4-Gnanadasa-Predeepa-EW,12,13:40:00#13:50:00,2
4-Gnanadasa-Predeepa-EW,12,13:50:00#14:00:00,3
4-Gnanadasa-Predeepa-EW,12,14:00:00#14:10:00,3
4-Gnanadasa-Predeepa-EW,12,14:10:00#14:20:00,2
4-Gnanadasa-Predeepa-EW,12,14:20:00#14:30:00,3
4-Gnanadasa-Predeepa-EW,12,14:30:00#14:40:00,2
4-Gnanadasa-Predeepa-EW,12,14:40:00#14:50:00,3
4-Gnanadasa-Predeepa-EW,12,14:50:00#15:00:00,2
4-Gnanadasa-Predeepa-EW,12,15:00:00#15:10:00,2
4-Gnanadasa-Predeepa-EW,12,15:10:00#15:20:00,2
4-Gnanadasa-Predeepa-EW,12,15:20:00#15:30:00,2
4-Gnanadasa-Predeepa-EW,12,15:30:00#15:40:00,2
4-Gnanadasa-Predeepa-EW,12,15:40:00#15:50:00,2
4-Gnanadasa-Predeepa-EW,12,15:50:00#16:00:00,2
4-Gnanadasa-Predeepa-EW,14,06:00:00#06:10:00,1
4-Gnanadasa-Predeepa-EW,14,06:10:00#06:20:00,1
4-Gnanadasa-Predeepa-EW,14,06:20:00#06:30:00,2
4-Gnanadasa-Predeepa-EW,14,06:30:00#06:40:00,2
4-Gnanadasa-Predeepa-EW,14,06:40:00#06:50:00,2
4-Gnanadasa-Predeepa-EW,14,06:50:00#07:00:00,2
4-Gnanadasa-Predeepa-EW,14,07:00:00#07:10:00,2
4-Gnanadasa-Predeepa-EW,14,07:10:00#07:20:00,3
4-Gnanadasa-Predeepa-EW,14,07:20:00#07:30:00,3
4-Gnanadasa-Predeepa-EW,14,07:30:00#07:40:00,3
4-Gnanadasa-Predeepa-EW,14,07:40:00#07:50:00,3
4-Gnanadasa-Predeepa-EW,14,07:50:00#08:00:00,2
4-Gnanadasa-Predeepa-EW,14,08:00:00#08:10:00,2
4-Gnanadasa-Predeepa-EW,14,08:10:00#08:20:00,2
4-Gnanadasa-Predeepa-EW,14,08:20:00#08:30:00,3
4-Gnanadasa-Predeepa-EW,14,08:30:00#08:40:00,2
4-Gnanadasa-Predeepa-EW,14,08:40:00#08:50:00,3
4-Gnanadasa-Predeepa-EW,14,08:50:00#09:00:00,2
4-Gnanadasa-Predeepa-EW,14,09:00:00#09:10:00,2
4-Gnanadasa-Predeepa-EW,14,09:10:00#09:20:00,1
4-Gnanadasa-Predeepa-EW,14,09:20:00#09:30:00,2
4-Gnanadasa-Predeepa-EW,14,09:30:00#09:40:00,2
4-Gnanadasa-Predeepa-EW,14,09:40:00#09:50:00,2
4-Gnanadasa-Predeepa-EW,14,09:50:00#10:00:00,3
4-Gnanadasa-Predeepa-EW,14,10:00:00#10:10:00,2
4-Gnanadasa-Predeepa-EW,14,10:10:00#10:20:00,2
4-Gnanadasa-Predeepa-EW,14,10:20:00#10:30:00,3
4-Gnanadasa-Predeepa-EW,14,10:30:00#10:40:00,3
4-Gnanadasa-Predeepa-EW,14,10:40:00#10:50:00,2
4-Gnanadasa-Predeepa-EW,14,10:50:00#11:00:00,2
4-Gnanadasa-Predeepa-EW,14,11:00:00#11:10:00,2
4-Gnanadasa-Predeepa-EW,14,11:10:00#11:20:00,3
4-Gnanadasa-Predeepa-EW,14,11:20:00#11:30:00,2
4-Gnanadasa-Predeepa-EW,14,11:30:00#11:40:00,3
4-Gnanadasa-Predeepa-EW,14,11:40:00#11:50:00,2
4-Gnanadasa-Predeepa-EW,14,11:50:00#12:00:00,2
4-Gnanadasa-Predeepa-EW,14,12:00:00#12:10:00,2
4-Gnanadasa-Predeepa-EW,14,12:10:00#12:20:00,3
4-Gnanadasa-Predeepa-EW,14,12:20:00#12:30:00,3
4-Gnanadasa-Predeepa-EW,14,12:30:00#12:40:00,2
4-Gnanadasa-Predeepa-EW,14,12:40:00#12:50:00,2
4-Gnanadasa-Predeepa-EW,14,12:50:00#13:00:00,2
4-Gnanadasa-Predeepa-EW,14,13:00:00#13:10:00,2
4-Gnanadasa-Predeepa-EW,14,13:10:00#13:20:00,2
4-Gnanadasa-Predeepa-EW,14,13:20:00#13:30:00,2
4-Gnanadasa-Predeepa-EW,14,13:30:00#13:40:00,2
4-Gnanadasa-Predeepa-EW,14,13:40:00#13:50:00,3
4-Gnanadasa-Predeepa-EW,14,13:50:00#14:00:00,2
4-Gnanadasa-Predeepa-EW,14,14:00:00#14:10:00,2
4-Gnanadasa-Predeepa-EW,14,14:10:00#14:20:00,2
4-Gnanadasa-Predeepa-EW,14,14:20:00#14:30:00,2
4-Gnanadasa-Predeepa-EW,14,14:30:00#14:40:00,2
4-Gnanadasa-Predeepa-EW,14,14:40:00#14:50:00,3
4-Gnanadasa-Predeepa-EW,14,14:50:00#15:00:00,2
4-Gnanadasa-Predeepa-EW,14,15:00:00#15:10:00,2
4-Gnanadasa-Predeepa-EW,14,15:10:00#15:20:00,2
4-Gnanadasa-Predeepa-EW,14,15:20:00#15:30:00,2
4-Gnanadasa-Predeepa-EW,14,15:30:00#15:40:00,3
4-Gnanadasa-Predeepa-EW,14,15:40:00#15:50:00,3
4-Gnanadasa-Predeepa-EW,14,15:50:00#16:00:00,3
2-Gnanadasa-Predeepa-NW,11,06:00:00#06:10:00,1
2-Gnanadasa-Predeepa-NW,11,06:10:00#06:20:00,1
2-Gnanadasa-Predeepa-NW,11,06:20:00#06:30:00,1
2-Gnanadasa-Predeepa-NW,11,06:30:00#06:40:00,2
2-Gnanadasa-Predeepa-NW,11,06:40:00#06:50:00,2
2-Gnanadasa-Predeepa-NW,11,06:50:00#07:00:00,2
2-Gnanadasa-Predeepa-NW,11,07:00:00#07:10:00,3
2-Gnanadasa-Predeepa-NW,11,07:10:00#07:20:00,2
2-Gnanadasa-Predeepa-NW,11,07:20:00#07:30:00,3
2-Gnanadasa-Predeepa-NW,11,07:30:00#07:40:00,3
2-Gnanadasa-Predeepa-NW,11,07:40:00#07:50:00,3
2-Gnanadasa-Predeepa-NW,11,07:50:00#08:00:00,3
2-Gnanadasa-Predeepa-NW,11,08:00:00#08:10:00,4
2-Gnanadasa-Predeepa-NW,11,08:10:00#08:20:00,4
2-Gnanadasa-Predeepa-NW,11,08:20:00#08:30:00,3
2-Gnanadasa-Predeepa-NW,11,08:30:00#08:40:00,2
2-Gnanadasa-Predeepa-NW,11,08:40:00#08:50:00,2
2-Gnanadasa-Predeepa-NW,11,08:50:00#09:00:00,2
2-Gnanadasa-Predeepa-NW,11,09:00:00#09:10:00,3
2-Gnanadasa-Predeepa-NW,11,09:10:00#09:20:00,2
2-Gnanadasa-Predeepa-NW,11,09:20:00#09:30:00,2
2-Gnanadasa-Predeepa-NW,11,09:30:00#09:40:00,2
2-Gnanadasa-Predeepa-NW,11,09:40:00#09:50:00,2
2-Gnanadasa-Predeepa-NW,11,09:50:00#10:00:00,3
2-Gnanadasa-Predeepa-NW,11,10:00:00#10:10:00,3
2-Gnanadasa-Predeepa-NW,11,10:10:00#10:20:00,2
2-Gnanadasa-Predeepa-NW,11,10:20:00#10:30:00,2
2-Gnanadasa-Predeepa-NW,11,10:30:00#10:40:00,3
2-Gnanadasa-Predeepa-NW,11,10:40:00#10:50:00,2
2-Gnanadasa-Predeepa-NW,11,10:50:00#11:00:00,2
2-Gnanadasa-Predeepa-NW,11,11:00:00#11:10:00,2
2-Gnanadasa-Predeepa-NW,11,11:10:00#11:20:00,2
2-Gnanadasa-Predeepa-NW,11,11:20:00#11:30:00,2
2-Gnanadasa-Predeepa-NW,11,11:30:00#11:40:00,2
2-Gnanadasa-Predeepa-NW,11,11:40:00#11:50:00,3
2-Gnanadasa-Predeepa-NW,11,11:50:00#12:00:00,3
2-Gnanadasa-Predeepa-NW,11,12:00:00#12:10:00,3
2-Gnanadasa-Predeepa-NW,11,12:10:00#12:20:00,2
2-Gnanadasa-Predeepa-NW,11,12:20:00#12:30:00,2
2-Gnanadasa-Predeepa-NW,11,12:30:00#12:40:00,2
2-Gnanadasa-Predeepa-NW,11,12:40:00#12:50:00,2
2-Gnanadasa-Predeepa-NW,11,12:50:00#13:00:00,2
2-Gnanadasa-Predeepa-NW,11,13:00:00#13:10:00,2
2-Gnanadasa-Predeepa-NW,11,13:10:00#13:20:00,2
2-Gnanadasa-Predeepa-NW,11,13:20:00#13:30:00,3
2-Gnanadasa-Predeepa-NW,11,13:30:00#13:40:00,3
2-Gnanadasa-Predeepa-NW,11,13:40:00#13:50:00,2
2-Gnanadasa-Predeepa-NW,11,13:50:00#14:00:00,3
2-Gnanadasa-Predeepa-NW,11,14:00:00#14:10:00,2
2-Gnanadasa-Predeepa-NW,11,14:10:00#14:20:00,2
2-Gnanadasa-Predeepa-NW,11,14:20:00#14:30:00,3
2-Gnanadasa-Predeepa-NW,11,14:30:00#14:40:00,4
2-Gnanadasa-Predeepa-NW,11,14:40:00#14:50:00,3
2-Gnanadasa-Predeepa-NW,11,14:50:00#15:00:00,3
2-Gnanadasa-Predeepa-NW,11,15:00:00#15:10:00,4
2-Gnanadasa-Predeepa-NW,11,15:10:00#15:20:00,3
2-Gnanadasa-Predeepa-NW,11,15:20:00#15:30:00,4
2-Gnanadasa-Predeepa-NW,11,15:30:00#15:40:00,3
2-Gnanadasa-Predeepa-NW,11,15:40:00#15:50:00,3
2-Gnanadasa-Predeepa-NW,11,15:50:00#16:00:00,3
2-Gnanadasa-Predeepa-NW,12,06:00:00#06:10:00,1
2-Gnanadasa-Predeepa-NW,12,06:10:00#06:20:00,1
2-Gnanadasa-Predeepa-NW,12,06:20:00#06:30:00,1
2-Gnanadasa-Predeepa-NW,12,06:30:00#06:40:00,2
2-Gnanadasa-Predeepa-NW,12,06:40:00#06:50:00,3
2-Gnanadasa-Predeepa-NW,12,06:50:00#07:00:00,2
2-Gnanadasa-Predeepa-NW,12,07:00:00#07:10:00,2
2-Gnanadasa-Predeepa-NW,12,07:10:00#07:20:00,2
2-Gnanadasa-Predeepa-NW,12,07:20:00#07:30:00,3
2-Gnanadasa-Predeepa-NW,12,07:30:00#07:40:00,3
2-Gnanadasa-Predeepa-NW,12,07:40:00#07:50:00,2
2-Gnanadasa-Predeepa-NW,12,07:50:00#08:00:00,3
2-Gnanadasa-Predeepa-NW,12,08:00:00#08:10:00,4
2-Gnanadasa-Predeepa-NW,12,08:10:00#08:20:00,4
2-Gnanadasa-Predeepa-NW,12,08:20:00#08:30:00,3
2-Gnanadasa-Predeepa-NW,12,08:30:00#08:40:00,3
2-Gnanadasa-Predeepa-NW,12,08:40:00#08:50:00,2
2-Gnanadasa-Predeepa-NW,12,08:50:00#09:00:00,2
2-Gnanadasa-Predeepa-NW,12,09:00:00#09:10:00,3
2-Gnanadasa-Predeepa-NW,12,09:10:00#09:20:00,2
2-Gnanadasa-Predeepa-NW,12,09:20:00#09:30:00,2
2-Gnanadasa-Predeepa-NW,12,09:30:00#09:40:00,3
2-Gnanadasa-Predeepa-NW,12,09:40:00#09:50:00,2
2-Gnanadasa-Predeepa-NW,12,09:50:00#10:00:00,2
2-Gnanadasa-Predeepa-NW,12,10:00:00#10:10:00,3
2-Gnanadasa-Predeepa-NW,12,10:10:00#10:20:00,3
2-Gnanadasa-Predeepa-NW,12,10:20:00#10:30:00,3
2-Gnanadasa-Predeepa-NW,12,10:30:00#10:40:00,4
2-Gnanadasa-Predeepa-NW,12,10:40:00#10:50:00,4
2-Gnanadasa-Predeepa-NW,12,10:50:00#11:00:00,4
2-Gnanadasa-Predeepa-NW,12,11:00:00#11:10:00,4
2-Gnanadasa-Predeepa-NW,12,11:10:00#11:20:00,3
2-Gnanadasa-Predeepa-NW,12,11:20:00#11:30:00,2
2-Gnanadasa-Predeepa-NW,12,11:30:00#11:40:00,2
2-Gnanadasa-Predeepa-NW,12,11:40:00#11:50:00,2
2-Gnanadasa-Predeepa-NW,12,11:50:00#12:00:00,2
2-Gnanadasa-Predeepa-NW,12,12:00:00#12:10:00,2
2-Gnanadasa-Predeepa-NW,12,12:10:00#12:20:00,3
2-Gnanadasa-Predeepa-NW,12,12:20:00#12:30:00,2
2-Gnanadasa-Predeepa-NW,12,12:30:00#12:40:00,2
2-Gnanadasa-Predeepa-NW,12,12:40:00#12:50:00,2
2-Gnanadasa-Predeepa-NW,12,12:50:00#13:00:00,2
2-Gnanadasa-Predeepa-NW,12,13:00:00#13:10:00,2
2-Gnanadasa-Predeepa-NW,12,13:10:00#13:20:00,2
2-Gnanadasa-Predeepa-NW,12,13:20:00#13:30:00,3
2-Gnanadasa-Predeepa-NW,12,13:30:00#13:40:00,3
2-Gnanadasa-Predeepa-NW,12,13:40:00#13:50:00,3
2-Gnanadasa-Predeepa-NW,12,13:50:00#14:00:00,3
2-Gnanadasa-Predeepa-NW,12,14:00:00#14:10:00,2
2-Gnanadasa-Predeepa-NW,12,14:10:00#14:20:00,2
2-Gnanadasa-Predeepa-NW,12,14:20:00#14:30:00,3
2-Gnanadasa-Predeepa-NW,12,14:30:00#14:40:00,2
2-Gnanadasa-Predeepa-NW,12,14:40:00#14:50:00,3
2-Gnanadasa-Predeepa-NW,12,14:50:00#15:00:00,3
2-Gnanadasa-Predeepa-NW,12,15:00:00#15:10:00,3
2-Gnanadasa-Predeepa-NW,12,15:10:00#15:20:00,3
2-Gnanadasa-Predeepa-NW,12,15:20:00#15:30:00,3
2-Gnanadasa-Predeepa-NW,12,15:30:00#15:40:00,2
2-Gnanadasa-Predeepa-NW,12,15:40:00#15:50:00,3
2-Gnanadasa-Predeepa-NW,12,15:50:00#16:00:00,3
2-Gnanadasa-Predeepa-NW,14,06:00:00#06:10:00,1
2-Gnanadasa-Predeepa-NW,14,06:10:00#06:20:00,1
2-Gnanadasa-Predeepa-NW,14,06:20:00#06:30:00,1
2-Gnanadasa-Predeepa-NW,14,06:30:00#06:40:00,2
2-Gnanadasa-Predeepa-NW,14,06:40:00#06:50:00,2
2-Gnanadasa-Predeepa-NW,14,06:50:00#07:00:00,2
2-Gnanadasa-Predeepa-NW,14,07:00:00#07:10:00,3
2-Gnanadasa-Predeepa-NW,14,07:10:00#07:20:00,3
2-Gnanadasa-Predeepa-NW,14,07:20:00#07:30:00,3
2-Gnanadasa-Predeepa-NW,14,07:30:00#07:40:00,4
2-Gnanadasa-Predeepa-NW,14,07:40:00#07:50:00,3
2-Gnanadasa-Predeepa-NW,14,07:50:00#08:00:00,4
2-Gnanadasa-Predeepa-NW,14,08:00:00#08:10:00,3
2-Gnanadasa-Predeepa-NW,14,08:10:00#08:20:00,3
2-Gnanadasa-Predeepa-NW,14,08:20:00#08:30:00,3
2-Gnanadasa-Predeepa-NW,14,08:30:00#08:40:00,2
2-Gnanadasa-Predeepa-NW,14,08:40:00#08:50:00,2
2-Gnanadasa-Predeepa-NW,14,08:50:00#09:00:00,3
2-Gnanadasa-Predeepa-NW,14,09:00:00#09:10:00,3
2-Gnanadasa-Predeepa-NW,14,09:10:00#09:20:00,2
2-Gnanadasa-Predeepa-NW,14,09:20:00#09:30:00,3
2-Gnanadasa-Predeepa-NW,14,09:30:00#09:40:00,2
2-Gnanadasa-Predeepa-NW,14,09:40:00#09:50:00,2
2-Gnanadasa-Predeepa-NW,14,09:50:00#10:00:00,2
2-Gnanadasa-Predeepa-NW,14,10:00:00#10:10:00,3
2-Gnanadasa-Predeepa-NW,14,10:10:00#10:20:00,3
2-Gnanadasa-Predeepa-NW,14,10:20:00#10:30:00,3
2-Gnanadasa-Predeepa-NW,14,10:30:00#10:40:00,3
2-Gnanadasa-Predeepa-NW,14,10:40:00#10:50:00,3
2-Gnanadasa-Predeepa-NW,14,10:50:00#11:00:00,3
2-Gnanadasa-Predeepa-NW,14,11:00:00#11:10:00,2
2-Gnanadasa-Predeepa-NW,14,11:10:00#11:20:00,3
2-Gnanadasa-Predeepa-NW,14,11:20:00#11:30:00,3
2-Gnanadasa-Predeepa-NW,14,11:30:00#11:40:00,3
2-Gnanadasa-Predeepa-NW,14,11:40:00#11:50:00,3
2-Gnanadasa-Predeepa-NW,14,11:50:00#12:00:00,3
2-Gnanadasa-Predeepa-NW,14,12:00:00#12:10:00,2
2-Gnanadasa-Predeepa-NW,14,12:10:00#12:20:00,3
2-Gnanadasa-Predeepa-NW,14,12:20:00#12:30:00,3
2-Gnanadasa-Predeepa-NW,14,12:30:00#12:40:00,2
2-Gnanadasa-Predeepa-NW,14,12:40:00#12:50:00,3
2-Gnanadasa-Predeepa-NW,14,12:50:00#13:00:00,2
2-Gnanadasa-Predeepa-NW,14,13:00:00#13:10:00,2
2-Gnanadasa-Predeepa-NW,14,13:10:00#13:20:00,2
2-Gnanadasa-Predeepa-NW,14,13:20:00#13:30:00,2
2-Gnanadasa-Predeepa-NW,14,13:30:00#13:40:00,2
2-Gnanadasa-Predeepa-NW,14,13:40:00#13:50:00,2
2-Gnanadasa-Predeepa-NW,14,13:50:00#14:00:00,2
2-Gnanadasa-Predeepa-NW,14,14:00:00#14:10:00,2
2-Gnanadasa-Predeepa-NW,14,14:10:00#14:20:00,2
2-Gnanadasa-Predeepa-NW,14,14:20:00#14:30:00,2
2-Gnanadasa-Predeepa-NW,14,14:30:00#14:40:00,2
2-Gnanadasa-Predeepa-NW,14,14:40:00#14:50:00,2
2-Gnanadasa-Predeepa-NW,14,14:50:00#15:00:00,3
2-Gnanadasa-Predeepa-NW,14,15:00:00#15:10:00,2
2-Gnanadasa-Predeepa-NW,14,15:10:00#15:20:00,2
2-Gnanadasa-Predeepa-NW,14,15:20:00#15:30:00,3
2-Gnanadasa-Predeepa-NW,14,15:30:00#15:40:00,3
2-Gnanadasa-Predeepa-NW,14,15:40:00#15:50:00,3
2-Gnanadasa-Predeepa-NW,14,15:50:00#16:00:00,3
5-Elvitigala,11,06:00:00#06:10:00,1
5-Elvitigala,11,06:10:00#06:20:00,1
5-Elvitigala,11,06:20:00#06:30:00,1
5-Elvitigala,11,06:30:00#06:40:00,2
5-Elvitigala,11,06:40:00#06:50:00,2
5-Elvitigala,11,06:50:00#07:00:00,3
5-Elvitigala,11,07:00:00#07:10:00,3
5-Elvitigala,11,07:10:00#07:20:00,2
5-Elvitigala,11,07:20:00#07:30:00,3
5-Elvitigala,11,07:30:00#07:40:00,2
5-Elvitigala,11,07:40:00#07:50:00,3
5-Elvitigala,11,07:50:00#08:00:00,2
5-Elvitigala,11,08:00:00#08:10:00,2
5-Elvitigala,11,08:10:00#08:20:00,2
5-Elvitigala,11,08:20:00#08:30:00,2
5-Elvitigala,11,08:30:00#08:40:00,2
5-Elvitigala,11,08:40:00#08:50:00,2
5-Elvitigala,11,08:50:00#09:00:00,3
5-Elvitigala,11,09:00:00#09:10:00,2
5-Elvitigala,11,09:10:00#09:20:00,2
5-Elvitigala,11,09:20:00#09:30:00,2
5-Elvitigala,11,09:30:00#09:40:00,2
5-Elvitigala,11,09:40:00#09:50:00,1
5-Elvitigala,11,09:50:00#10:00:00,2
5-Elvitigala,11,10:00:00#10:10:00,2
5-Elvitigala,11,10:10:00#10:20:00,2
5-Elvitigala,11,10:20:00#10:30:00,2
5-Elvitigala,11,10:30:00#10:40:00,2
5-Elvitigala,11,10:40:00#10:50:00,2
5-Elvitigala,11,10:50:00#11:00:00,2
5-Elvitigala,11,11:00:00#11:10:00,2
5-Elvitigala,11,11:10:00#11:20:00,2
5-Elvitigala,11,11:20:00#11:30:00,2
5-Elvitigala,11,11:30:00#11:40:00,2
5-Elvitigala,11,11:40:00#11:50:00,2
5-Elvitigala,11,11:50:00#12:00:00,2
5-Elvitigala,11,12:00:00#12:10:00,2
5-Elvitigala,11,12:10:00#12:20:00,3
5-Elvitigala,11,12:20:00#12:30:00,2
5-Elvitigala,11,12:30:00#12:40:00,3
5-Elvitigala,11,12:40:00#12:50:00,3
5-Elvitigala,11,12:50:00#13:00:00,2
5-Elvitigala,11,13:00:00#13:10:00,3
5-Elvitigala,11,13:10:00#13:20:00,3
5-Elvitigala,11,13:20:00#13:30:00,4
5-Elvitigala,11,13:30:00#13:40:00,3
5-Elvitigala,11,13:40:00#13:50:00,4
5-Elvitigala,11,13:50:00#14:00:00,3
5-Elvitigala,11,14:00:00#14:10:00,2
5-Elvitigala,11,14:10:00#14:20:00,3
5-Elvitigala,11,14:20:00#14:30:00,3
5-Elvitigala,11,14:30:00#14:40:00,2
5-Elvitigala,11,14:40:00#14:50:00,2
5-Elvitigala,11,14:50:00#15:00:00,2
5-Elvitigala,11,15:00:00#15:10:00,3
5-Elvitigala,11,15:10:00#15:20:00,3
